name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.8495903015136719,0.867825984954834,0.7709701061248779,0.88301682472229,0.6093906760215759,0.614264965057373,0.4187767803668976,0.8054279088973999,0.6055411696434021
BDMAP_A0000002,0.925974190235138,0.6887741088867188,0.8296189904212952,0.8705163598060608,0.7233343124389648,0.7104169130325317,0.5533081293106079,0.8359126448631287,0.6639265418052673
BDMAP_A0000003,0.5729985237121582,,0.7366137504577637,0.8038721680641174,0.6585788726806641,0.6663891077041626,0.6781110167503357,0.867293119430542,0.6138153672218323
BDMAP_A0000004,0.638321578502655,,0.7776956558227539,0.7058438062667847,0.8014025092124939,0.6886114478111267,0.5647879242897034,0.9204940795898438,0.7743306756019592
BDMAP_A0000005,0.9498113989830016,0.8398908376693726,0.8023421764373779,0.8145778179168701,0.7958313822746277,0.7065887451171875,0.6398437023162842,0.8739612698554993,0.700124979019165
BDMAP_A0000006,0.9113993048667908,,0.620865523815155,0.8585938215255737,0.7043395638465881,0.6397998929023743,0.4988815784454345,0.8585630655288696,0.7414586544036865
BDMAP_A0000007,0.796623945236206,0.4752392768859863,0.8222776055335999,0.8594204783439636,0.5919796824455261,0.5823860168457031,0.7185050249099731,0.8491907715797424,0.7285435199737549
BDMAP_A0000008,0.8366081714630127,0.7542082667350769,0.8963680267333984,0.8027356863021851,0.7855831384658813,0.7394967079162598,0.6580672264099121,0.9316003322601318,0.6639314889907837
BDMAP_A0000009,0.9631685614585876,0.678280234336853,0.7936738133430481,0.8021500706672668,0.7979587912559509,0.5903887152671814,0.6365616321563721,0.8727794885635376,0.7628243565559387
BDMAP_A0000010,0.7536551356315613,0.7773298025131226,0.8382337093353271,0.8348113894462585,0.780636727809906,0.7620730400085449,0.7934856414794922,0.9507474303245544,0.7925868034362793
BDMAP_A0000011,0.945798933506012,0.888586699962616,0.8127506971359253,0.8308711647987366,0.818489670753479,0.6252021789550781,0.675298810005188,0.9656552076339722,0.4975563287734985
BDMAP_A0000012,0.7446249127388,0.798751711845398,0.8933216333389282,0.8976550698280334,0.6533413529396057,0.6563082337379456,0.6362730860710144,0.8207095861434937,0.7462109327316284
