name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.8820210695266724,0.886370062828064,0.908035695552826,0.932491898536682,0.937791645526886,0.849908173084259,0.4447135329246521,0.9190456867218018,0.9224213361740112
BDMAP_A0000002,0.9061704874038696,0.8083398342132568,0.9340694546699524,0.9472102522850036,0.9487520456314088,0.8140618801116943,0.6644336581230164,0.9280177354812622,0.9372716546058656
BDMAP_A0000003,0.8629036545753479,,0.8929533362388611,0.9234492182731628,0.9592148661613464,0.8063279390335083,0.7564336657524109,0.9488515853881836,0.9264616370201112
BDMAP_A0000004,0.8156272172927856,,0.9124308228492736,0.8951665759086609,0.9560925364494324,0.8183808922767639,0.6479887366294861,0.9552488923072816,0.929728388786316
BDMAP_A0000005,0.8723181486129761,0.8693472743034363,0.9026162624359132,0.8915641903877258,0.9484386444091796,0.8341609239578247,0.5455000400543213,0.9568257331848145,0.9359816312789916
BDMAP_A0000006,0.903717577457428,,0.9263132214546204,0.9532045125961304,0.952190637588501,0.7642733454704285,0.6412312388420105,0.9605417847633362,0.9426727890968324
BDMAP_A0000007,0.8204920887947083,0.71345055103302,0.921946942806244,0.9314929246902466,0.938657283782959,0.7944024801254272,0.8491387963294983,0.941131830215454,0.9217921495437622
BDMAP_A0000008,0.8590343594551086,0.7113791108131409,0.91152423620224,0.8909856677055359,0.956091284751892,0.6611999869346619,0.7048112154006958,0.942108392715454,0.9176089763641356
BDMAP_A0000009,0.9089943170547484,0.8651919364929199,0.9147117137908936,0.9230456948280334,0.9607161283493042,0.6876783967018127,0.7568246722221375,0.9386086463928224,0.9256083965301514
BDMAP_A0000010,0.7547219395637512,0.8832347393035889,0.9345170855522156,0.9329496622085572,0.9671871662139891,0.8552395701408386,0.8254185318946838,0.938721001148224,0.9524890780448914
BDMAP_A0000011,0.9087749123573304,0.6518567204475403,0.91042160987854,0.9126166105270386,0.9573397040367126,0.5925650000572205,0.6961864829063416,0.9139733910560608,0.8376853466033936
BDMAP_A0000012,0.743870735168457,0.8197239637374878,0.930809736251831,0.9343568682670592,0.9395274519920348,0.6753908395767212,0.7494484782218933,0.9458350539207458,0.9292944669723512
BDMAP_A0000013,0.824904203414917,,0.8895999193191528,0.9245097637176514,0.962821125984192,0.7337102890014648,0.7361642718315125,0.9241069555282592,0.9422528147697448
BDMAP_A0000014,0.8770896792411804,,0.6180088520050049,0.8712306022644043,0.9597837924957277,6.000523717375472e-05,0.7909966111183167,0.9300504326820374,0.3012252449989319
BDMAP_A0000015,0.9064094424247742,0.84706050157547,0.8755733370780945,0.8591234087944031,0.9504198431968688,0.8427401781082153,0.6820498704910278,0.9585050940513612,0.9143342971801758
BDMAP_A0000016,0.8758427500724792,0.6837941408157349,0.8922011256217957,0.906801700592041,0.9511628746986388,0.8272179961204529,0.6374068260192871,0.9242470860481262,0.9356128573417664
BDMAP_A0000017,0.8204459547996521,0.8137181997299194,0.9028638005256652,0.917983889579773,0.9581116437911988,0.8275943398475647,0.7756730914115906,0.9653132557868958,0.9346812963485718
BDMAP_A0000018,0.8298095464706421,0.5819855332374573,0.9402164220809937,0.8853087425231934,0.9528876543045044,0.3720312118530273,0.7776782512664795,0.951396644115448,0.8780910968780518
BDMAP_A0000019,0.8971803784370422,0.7513007521629333,0.8780488967895508,0.9527511596679688,0.9496999382972716,0.7448937892913818,0.7365463972091675,0.9410459399223328,0.9333364963531494
BDMAP_A0000020,0.5992943644523621,0.906235933303833,0.8701100945472717,0.8618059754371643,0.9706652164459229,0.8261016011238098,0.635572612285614,0.950879693031311,0.9309962391853333
BDMAP_A0000021,0.87909996509552,0.8900291323661804,0.8961998224258423,0.9001853466033936,0.959595024585724,0.6882579326629639,0.8465554118156433,0.9394711852073668,0.926510453224182
BDMAP_A0000022,0.8964395523071289,0.8384879231452942,0.9383466839790344,0.9364668726921082,0.9521411061286926,0.5957748293876648,0.6415922045707703,0.9375206232070924,0.6216211318969727
BDMAP_A0000023,0.1675062030553817,,0.9256889820098876,0.8626996874809265,0.94089275598526,0.6040253639221191,0.3028596043586731,0.9410852789878844,0.9050152897834778
BDMAP_A0000024,0.8748472929000854,0.7316669821739197,0.928627908229828,0.9330551028251648,0.9477418065071106,0.7603018879890442,0.8208718299865723,0.959500253200531,0.906474232673645
