name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.8332805037498474,0.7459425330162048,0.824467658996582,0.8750184774398804,0.6902398467063904,0.4897419810295105,0.3265383243560791,0.8359417915344238,0.4275645911693573
BDMAP_A0000002,0.9146410822868348,0.5365801453590393,0.7540132403373718,0.8283054232597351,0.7221783399581909,0.289670318365097,0.4349949955940246,0.7552235722541809,0.5326751470565796
BDMAP_A0000003,0.6637101769447327,,0.7513500452041626,0.8059706091880798,0.6576181650161743,0.579241931438446,0.5964739322662354,0.7583872675895691,0.5392321348190308
BDMAP_A0000004,0.7367467880249023,,0.64313143491745,0.5450727343559265,0.7716308832168579,0.616219699382782,0.4743452966213226,0.7806372046470642,0.5984755158424377
BDMAP_A0000005,0.9294435977935792,0.8600800037384033,0.6724376082420349,0.779270589351654,0.6392278075218201,0.5363336801528931,0.494935393333435,0.5248020887374878,0.4177865386009216
BDMAP_A0000006,0.8966065049171448,,0.6505346298217773,0.8477770686149597,0.706606388092041,0.3934413194656372,0.4583774507045746,0.8204654455184937,0.6108188033103943
BDMAP_A0000007,0.8033660650253296,0.5133013725280762,0.7772690057754517,0.806752622127533,0.634748637676239,0.4189005196094513,0.5732824802398682,0.843712329864502,0.5256513953208923
BDMAP_A0000008,0.766692578792572,0.6964192390441895,0.8566957712173462,0.8049898147583008,0.7568607926368713,0.4287962019443512,0.5874984264373779,0.9549344182014464,0.4266855716705322
BDMAP_A0000009,0.7989561557769775,0.6987413763999939,0.7487327456474304,0.7626861929893494,0.7858193516731262,0.5187348127365112,0.4952857494354248,0.872612714767456,0.3775739073753357
BDMAP_A0000010,0.7346545457839966,0.7987818121910095,0.6431741714477539,0.6527244448661804,0.7573408484458923,0.5639661550521851,0.5977529883384705,0.9525256156921388,0.7015769481658936
BDMAP_A0000011,0.9218981266021729,0.6982455253601074,0.583358108997345,0.7397452592849731,0.7597508430480957,0.4031493961811065,0.4221760928630829,0.8072957396507263,0.2872242927551269
BDMAP_A0000012,0.9216331839561462,0.5823660492897034,0.5447156429290771,0.7150247693061829,0.5907919406890869,0.466882586479187,0.53594970703125,0.5345459580421448,0.41757333278656
BDMAP_A0000013,0.8121155500411987,,0.7137854099273682,0.7183142900466919,0.814951479434967,0.5771594047546387,0.6055542230606079,0.8023881316184998,0.5069825053215027
BDMAP_A0000014,0.8360332250595093,,0.6862934827804565,0.7330098748207092,0.4275359213352203,0.0,0.5496418476104736,0.5974494814872742,0.2044843137264251
BDMAP_A0000015,0.9000760912895203,0.9176160097122192,0.7353716492652893,0.7712294459342957,0.7757222056388855,0.6579381227493286,0.6664057970046997,0.7597148418426514,0.5817882418632507
BDMAP_A0000016,0.7103044390678406,0.7044053077697754,0.5044516921043396,0.5466603636741638,0.6929352283477783,0.3792572915554046,0.3650247156620025,0.6182429194450378,0.5151029825210571
BDMAP_A0000017,0.6241086721420288,0.679655134677887,0.7103047966957092,0.7546181678771973,0.7603577375411987,0.6634575128555298,0.6258502006530762,0.6155393719673157,0.4490167796611786
BDMAP_A0000018,0.9249537587165833,0.698272705078125,0.8491320610046387,0.7953686714172363,0.7843051552772522,0.2954694330692291,0.490939050912857,0.9530829787254332,0.584331214427948
BDMAP_A0000019,0.970982551574707,0.6397929787635803,0.7425298094749451,0.8095043897628784,0.727571427822113,0.2017056345939636,0.4950495064258575,0.8779712319374084,0.5039673447608948
BDMAP_A0000020,0.6002528667449951,0.935696542263031,0.5994407534599304,0.5798056125640869,0.797939121723175,0.6547982692718506,0.5549498200416565,0.9135810732841492,0.6646276116371155
BDMAP_A0000021,0.9156283736228944,0.89165198802948,0.8178020119667053,0.8139572739601135,0.7561057209968567,0.1899829655885696,0.6990895867347717,0.8925037384033203,0.4488741755485534
BDMAP_A0000022,0.8525155782699585,0.4510166943073272,0.9024718403816224,0.897273600101471,0.6193779706954956,0.4141582250595093,0.6169039011001587,0.927565097808838,0.4072299599647522
BDMAP_A0000023,0.9649547338485718,,0.368806928396225,0.1344098150730133,0.650842010974884,0.0979917347431182,0.4564549028873443,0.7242012023925781,0.3087568581104278
BDMAP_A0000024,0.8795773983001709,0.6105331182479858,0.7896239757537842,0.8191373944282532,0.6664340496063232,0.1930962055921554,0.5909219980239868,0.4394406974315643,0.5504372715950012
BDMAP_A0000025,0.7632704377174377,0.7844778895378113,0.7456747889518738,0.6835274696350098,0.7092613577842712,0.5316000580787659,0.4587835371494293,0.8763642311096191,0.5314534306526184
BDMAP_A0000026,0.9176427125930786,0.6417654752731323,0.7802509665489197,0.9209493398666382,0.7223252654075623,0.5117558240890503,0.6219213604927063,0.6928115487098694,0.5371150374412537
BDMAP_A0000027,0.6221218109130859,0.3977733552455902,0.527891993522644,0.7663053870201111,0.6709837913513184,0.263401985168457,0.4731979072093963,0.6002522110939026,0.4446403086185455
BDMAP_A0000028,0.9108886122703552,0.6413316130638123,0.7040482759475708,0.8367338180541992,0.7442548871040344,0.706662654876709,0.7388471961021423,0.5266001224517822,0.6883732676506042
BDMAP_A0000029,0.8780913949012756,0.6015002131462097,0.5911087989807129,0.81365966796875,0.777920126914978,0.4602734744548797,0.4851612448692322,0.8273822069168091,0.4960589408874511
BDMAP_A0000030,0.8952082395553589,,0.5187670588493347,0.3348408341407776,0.7992164492607117,0.2487758249044418,0.5156348347663879,0.8954560160636902,0.4537654221057892
BDMAP_A0000031,0.9436191320419312,0.8064579367637634,0.850688636302948,0.8844596743583679,0.7583075761795044,0.5815581679344177,0.557146430015564,0.6021020412445068,0.6224076747894287
BDMAP_A0000032,0.8518224358558655,0.7140309810638428,0.6904761791229248,0.6658902764320374,0.7465977668762207,0.4940089881420135,0.7306564450263977,0.6757604479789734,0.6429080963134766
BDMAP_A0000033,0.8638730049133301,,0.7934805154800415,0.8398715853691101,0.7448344230651855,0.3050158321857452,0.4682190120220184,0.6451941132545471,0.5460809469223022
BDMAP_A0000034,0.9362639784812928,0.7016924619674683,0.7954875230789185,0.882253110408783,0.8510761857032776,0.4571560621261596,0.3623087108135223,0.9380082488059998,0.6458856463432312
BDMAP_A0000035,0.7071142196655273,0.6983983516693115,0.6096394658088684,0.7086612582206726,0.686067521572113,0.3317858576774597,0.4714403748512268,0.769305944442749,0.3813048005104065
BDMAP_A0000036,0.8549742698669434,0.3523420989513397,0.7849624752998352,0.831234872341156,0.740399181842804,0.2157029956579208,0.3875664174556732,0.8746469616889954,0.3698331713676452
BDMAP_A0000037,0.784381091594696,0.5884513258934021,0.7463694214820862,0.6676198840141296,0.765569269657135,0.5136098861694336,0.5937032699584961,0.6706783175468445,0.5933533906936646
BDMAP_A0000038,0.7346488237380981,0.7939690351486206,0.8020578026771545,0.7510718107223511,0.8083161115646362,0.5203531980514526,0.5294392704963684,0.8145216107368469,0.3154547810554504
BDMAP_A0000039,0.929693877696991,0.6635275483131409,0.7522597312927246,0.5169643759727478,0.6793278455734253,0.361773282289505,0.5645637512207031,0.8982564806938171,0.5334340929985046
BDMAP_A0000040,0.9253373742103576,0.9361014366149902,0.8410565853118896,0.8230159878730774,0.8587861657142639,0.6364241242408752,0.6592539548873901,0.9005366563796997,0.6952756643295288
