name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.7868516445159912,0.8808739185333252,0.7387450933456421,0.8625316619873047,0.6205359697341919,0.6851009130477905,0.3840011954307556,0.8105176091194153,0.5819141864776611
BDMAP_A0000002,0.9313315153121948,0.7145415544509888,0.8360839486122131,0.8733605146408081,0.7285959124565125,0.6192298531532288,0.5534398555755615,0.8529771566390991,0.6915507912635803
BDMAP_A0000003,0.6034269332885742,,0.7241237163543701,0.7953236103057861,0.6708184480667114,0.7417701482772827,0.6769014596939087,0.912508487701416,0.5881596207618713
BDMAP_A0000004,0.6205111742019653,,0.757499098777771,0.7247242331504822,0.7931604385375977,0.7584516406059265,0.5739527940750122,0.911352038383484,0.825837254524231
BDMAP_A0000005,0.890565037727356,0.8480459451675415,0.8037076592445374,0.7822961211204529,0.7848438620567322,0.7492022514343262,0.6426512002944946,0.8563978672027588,0.7143362760543823
BDMAP_A0000006,0.8468490839004517,,0.609898030757904,0.8397744297981262,0.6881032586097717,0.6145220398902893,0.5432347655296326,0.9211130142211914,0.7762391567230225
BDMAP_A0000007,0.6955593228340149,0.5565756559371948,0.8334861993789673,0.8524429202079773,0.5785574913024902,0.6588099598884583,0.734830915927887,0.8433336615562439,0.7279161810874939
BDMAP_A0000008,0.6673569083213806,0.6891982555389404,0.8899040222167969,0.7981135845184326,0.8131347298622131,0.6532535552978516,0.6547470688819885,0.9610527753829956,0.6798189878463745
BDMAP_A0000009,0.9398505091667176,0.6982452273368835,0.7777033448219299,0.7899965047836304,0.8022937178611755,0.6314296126365662,0.6184714436531067,0.8721849918365479,0.8396760821342468
BDMAP_A0000010,0.7103162407875061,0.7541706562042236,0.8439970016479492,0.8463525772094727,0.778873085975647,0.7645848989486694,0.7816558480262756,0.9417375922203064,0.8306660652160645
BDMAP_A0000011,0.9188173413276672,0.8710353374481201,0.8276105523109436,0.8373050689697266,0.8359271883964539,0.6787742376327515,0.6940819621086121,0.9539792537689208,0.5795436501502991
BDMAP_A0000012,0.7917303442955017,0.8363595604896545,0.8898493051528931,0.9061988592147828,0.6635276079177856,0.6235799193382263,0.6508510708808899,0.9115559458732604,0.8276508450508118
BDMAP_A0000013,0.7896297574043274,,0.8023133277893066,0.8612079620361328,0.8476192951202393,0.677751898765564,0.7174262404441833,0.8058021664619446,0.5969186425209045
BDMAP_A0000014,0.8333497047424316,,0.3687281906604767,0.37772336602211,0.6252423524856567,0.0,0.6368020176887512,0.8500948548316956,0.2445357292890548
BDMAP_A0000015,0.8842123746871948,0.9081785082817078,0.7937991619110107,0.829306960105896,0.7909789085388184,0.7785586714744568,0.7611230611801147,0.911396861076355,0.7492384910583496
BDMAP_A0000016,0.7230562567710876,0.594742476940155,0.6587694883346558,0.6656514406204224,0.6755340695381165,0.551820695400238,0.3742563426494598,0.8054542541503906,0.6137708425521851
BDMAP_A0000017,0.5782344937324524,0.7028163075447083,0.7583067417144775,0.8020168542861938,0.772976279258728,0.7419172525405884,0.6337183117866516,0.903887152671814,0.7926838994026184
BDMAP_A0000018,0.8926414847373962,0.4960295259952545,0.8675562739372253,0.8133594393730164,0.8088062405586243,0.4557778239250183,0.7046273946762085,0.9599736332893372,0.7328122854232788
BDMAP_A0000019,0.961350679397583,0.7621891498565674,0.7468040585517883,0.8995744585990906,0.7307767271995544,0.6513947248458862,0.6390932202339172,0.9597665071487428,0.8232394456863403
BDMAP_A0000020,0.6209168434143066,0.9225357174873352,0.5555541515350342,0.4972813427448272,0.8414211869239807,0.7589744925498962,0.5305734276771545,0.9186969995498656,0.7557904124259949
BDMAP_A0000021,0.8773704767227173,0.9131325483322144,0.7932242751121521,0.7933558225631714,0.8194179534912109,0.3799327611923218,0.7304862141609192,0.9245230555534364,0.6947726011276245
BDMAP_A0000022,0.8524719476699829,0.6891997456550598,0.8948596715927124,0.8960286974906921,0.7534692883491516,0.2717553079128265,0.6570491790771484,0.9040650725364684,0.5001510977745056
BDMAP_A0000023,0.9207818508148192,,0.8569997549057007,0.8863701820373535,0.744854748249054,0.488365113735199,0.6435470581054688,0.8928406834602356,0.7603086829185486
BDMAP_A0000024,0.8520888090133667,0.622006356716156,0.8620464205741882,0.8209230899810791,0.6594959497451782,0.6064930558204651,0.6068964600563049,0.8186137080192566,0.6187599301338196
