name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
BDMAP_A0000001,0.9208358526229858,0.9116525053977966,0.9257253408432008,0.9466925263404846,0.9504241347312928,0.89728182554245,0.6093591451644897,0.9368236064910888,0.9379040002822876
BDMAP_A0000002,0.9187780022621156,0.8574633598327637,0.9426174759864808,0.95658278465271,0.959757924079895,0.8720599412918091,0.7628600597381592,0.9584946036338806,0.9492504000663756
BDMAP_A0000003,0.7961831092834473,,0.9147733449935912,0.9399529099464417,0.9666316509246826,0.879094123840332,0.8308332562446594,0.9666596055030824,0.9361864924430848
BDMAP_A0000004,0.7771932482719421,,0.923206865787506,0.9102956652641296,0.9673187136650084,0.8692380785942078,0.6886987686157227,0.96672523021698,0.9419668316841124
BDMAP_A0000005,0.9123269319534302,0.8989704847335815,0.9202527403831482,0.9095856547355652,0.9577136039733888,0.8782686591148376,0.6983439922332764,0.9639254212379456,0.9567384123802184
BDMAP_A0000006,0.9104637503623962,,0.9227119088172911,0.9545930027961732,0.9583401083946228,0.8049682974815369,0.7312830686569214,0.9686465859413148,0.9511877298355104
BDMAP_A0000007,0.9036455750465392,0.7756283283233643,0.9334025979042052,0.9468710422515868,0.9496042132377625,0.8359296917915344,0.8656020760536194,0.9645612239837646,0.9407743215560912
BDMAP_A0000008,0.8990027904510498,0.8225209712982178,0.9337957501411438,0.9114626049995422,0.968372106552124,0.8511680960655212,0.8531157970428467,0.9585793614387512,0.9496836066246032
BDMAP_A0000009,0.93418687582016,0.8958885669708252,0.923686146736145,0.9326412677764891,0.970528781414032,0.838140606880188,0.7903690338134766,0.9543192982673644,0.9510096907615662
BDMAP_A0000010,0.7592940926551819,0.9063941836357116,0.9356854557991028,0.938786506652832,0.9679384231567384,0.8799737691879272,0.8745302557945251,0.9578836560249328,0.9590036273002625
BDMAP_A0000011,0.9265493154525756,0.921381175518036,0.9216679930686952,0.9182605743408204,0.9684194326400756,0.8150399327278137,0.7262250781059265,0.9579228162765504,0.842532753944397
BDMAP_A0000012,0.8978622555732727,0.8793707489967346,0.9455704092979432,0.9512084126472472,0.9514731764793396,0.873503565788269,0.8131915926933289,0.9661266803741456,0.9499542713165284
BDMAP_A0000013,0.8353131413459778,,0.9155612587928772,0.9399871826171876,0.9740320444107056,0.8181669116020203,0.817003607749939,0.943335771560669,0.95586359500885
BDMAP_A0000014,0.9102440476417542,,0.9046229124069214,0.9129590392112732,0.6638645529747009,0.0,0.8119984269142151,0.9502316117286682,0.6923871636390686
BDMAP_A0000015,0.9179359674453736,0.906064510345459,0.92002671957016,0.9161151647567748,0.9664946794509888,0.905479371547699,0.8185476660728455,0.9603952169418336,0.9422399401664734
BDMAP_A0000016,0.9149847626686096,0.795036792755127,0.9188903570175172,0.9400305151939392,0.9576000571250916,0.857334554195404,0.6653026938438416,0.9413790106773376,0.9467579126358032
BDMAP_A0000017,0.7516413331031799,0.8796675801277161,0.9222428798675536,0.928321123123169,0.964530348777771,0.8839865922927856,0.8012416362762451,0.9627367854118348,0.9544013738632202
BDMAP_A0000018,0.8955331444740295,0.5504559278488159,0.93978351354599,0.9066727757453918,0.9599351286888124,0.4657644033432007,0.8618850708007812,0.958483099937439,0.9366230964660645
BDMAP_A0000019,0.9298669695854188,0.8147092461585999,0.8981435298919678,0.9623235464096068,0.9605438113212584,0.8240994215011597,0.820780873298645,0.9634580612182616,0.9594393968582152
BDMAP_A0000020,0.6218476295471191,0.941528618335724,0.8709290027618408,0.8699821829795837,0.972434103488922,0.8871949315071106,0.6860965490341187,0.9579551815986632,0.9514992833137512
BDMAP_A0000021,0.91191303730011,0.9322031140327454,0.909327507019043,0.9160202145576476,0.9685084223747252,0.6770333647727966,0.8744672536849976,0.9593333005905152,0.9413033127784728
BDMAP_A0000022,0.9006760716438293,0.8848525881767273,0.9447631239891052,0.9381238222122192,0.9570773839950562,0.7689021825790405,0.7886775732040405,0.9451614618301392,0.90839821100235
BDMAP_A0000023,0.9176949858665466,,0.941114068031311,0.95520281791687,0.9501803517341614,0.5650278925895691,0.8116328716278076,0.9633578062057496,0.9161240458488464
BDMAP_A0000024,0.8981925249099731,0.8351970911026001,0.9310030341148376,0.9321779012680054,0.957508146762848,0.8260204195976257,0.8168518543243408,0.9433436393737792,0.9164753556251526
BDMAP_A0000025,0.90732604265213,0.9114107489585876,0.920738399028778,0.9305520057678224,0.9640946984291076,0.866136908531189,0.7791323661804199,0.9540666341781616,0.959235668182373
